usage_id;subscription_id;usage_date;feature_name;usage_count;usage_duration_mins;logged_errors_count;is_beta_feature
U-f603e3;S-e83351;2023-04-25;feature_27;4;6,2;0;
U-51937a;S-e83351;2024-04-10;feature_20;14;65,1;2;
U-4b1086;S-e83351;2023-04-10;feature_23;11;96,8;1;
U-2a09f4;S-e8488d;2023-05-12;feature_3;12;20,4;0;
U-580d97;S-e8488d;2023-02-20;feature_9;15;121,3;1;
U-c438f0;S-e8488d;2023-04-06;feature_8;8;22,4;0;Beta
U-c085e5;S-e8488d;2024-11-11;feature_2;9;76,5;1;
U-787523;S-e8488d;2024-06-11;feature_37;12;101,0;2;
U-648645;S-e854de;2023-08-03;feature_7;10;76,5;3;
U-54a753;S-e854de;2023-07-23;feature_3;13;77,6;0;
U-9f6d6c;S-e854de;2024-06-17;feature_29;11;58,3;0;
U-1e4b1e;S-e854de;2023-04-01;feature_4;13;1,3;2;
U-f17839;S-e854de;2024-07-14;feature_2;12;101,0;0;
U-5f5603;S-e854de;2024-12-12;feature_9;10;84,3;0;
U-c5654f;S-e854de;2023-07-14;feature_17;8;33,2;3;
U-512d59;S-e86a94;2023-01-20;feature_5;8;63,3;0;
U-8d323c;S-e86a94;2023-11-16;feature_4;10;5,8;0;
U-aa0307;S-e86a94;2024-01-16;feature_31;8;72,3;0;
U-859a25;S-e874c1;2023-07-01;feature_37;14;121,1;0;
U-4ee846;S-e874c1;2023-01-10;feature_35;11;64,0;0;
U-c45b9d;S-e874c1;2024-02-26;feature_16;13;84,3;0;
U-f1f4ce;S-e874c1;2024-06-09;feature_3;9;37,2;1;
U-77589a;S-e874c1;2024-10-05;feature_8;7;40,6;0;
U-550e00;S-e874c1;2023-12-21;feature_25;7;33,7;0;
U-69765b;S-e874c1;2023-05-12;feature_39;12;23,6;0;
U-fc6872;S-e874c1;2023-04-25;feature_3;11;2,8;0;
U-ddc86f;S-e8776c;2024-09-28;feature_12;11;80,3;0;
U-1d8791;S-e8776c;2024-11-10;feature_16;6;58,8;0;
U-9a267f;S-e8776c;2024-01-06;feature_33;6;52,3;2;
U-b5dfb5;S-e8776c;2023-08-02;feature_19;11;44,6;0;
U-583d6d;S-e88276;2023-12-22;feature_11;9;48,2;0;
U-a498f9;S-e88276;2024-07-19;feature_25;11;51,3;0;
U-2978c3;S-e88276;2023-11-03;feature_33;10;9,2;0;
U-447292;S-e88276;2024-07-15;feature_14;6;1,5;0;
U-f942f5;S-e88276;2023-08-13;feature_1;12;72,0;1;
U-b365a8;S-e88276;2023-03-08;feature_20;11;14,1;1;
U-8eef81;S-e89b90;2024-03-14;feature_3;5;32,9;2;
U-77f108;S-e89b90;2024-08-07;feature_11;12;27,0;1;
U-2e9ade;S-e89b90;2024-08-08;feature_18;17;125,2;2;
U-9be808;S-e89b90;2024-10-27;feature_15;3;21,8;0;
U-330c02;S-e89b90;2023-04-01;feature_11;11;59,6;0;
U-06fe30;S-e89b90;2023-03-06;feature_16;17;82,5;2;
U-c8a26c;S-e89b90;2023-06-23;feature_23;20;109,3;0;
U-6f582a;S-e8a2fa;2024-02-22;feature_1;12;70,8;1;
U-d45670;S-e8a2fa;2023-09-02;feature_34;11;29,5;0;
U-2e7651;S-e8a2fa;2024-04-02;feature_38;8;54,8;0;Beta
U-1a6d38;S-e8a2fa;2024-05-26;feature_32;8;68,7;0;
U-727d05;S-e8a2fa;2023-05-01;feature_15;16;22,9;2;Beta
U-1fd4d0;S-e8d48e;2024-08-02;feature_17;8;31,6;0;
U-445e24;S-e8d48e;2023-05-03;feature_32;15;63,8;0;
U-bf2753;S-e8d48e;2023-10-31;feature_16;4;27,4;1;
U-afc11d;S-e8d48e;2024-11-29;feature_16;7;37,9;0;
U-d5392e;S-e8d48e;2024-05-31;feature_33;12;45,8;3;Beta
U-9caf55;S-e8eb5c;2024-10-10;feature_33;9;83,6;0;
U-a06a8e;S-e8eb5c;2023-02-22;feature_16;3;22,7;0;
U-2f46bf;S-e8eb5c;2023-07-19;feature_34;16;77,9;2;
U-5902a3;S-e8f8c0;2024-04-17;feature_24;6;36,5;0;
U-d3f573;S-e8f8c0;2023-12-02;feature_8;5;33,8;0;
U-fed0bd;S-e8f8c0;2024-01-24;feature_40;7;6,2;0;
U-f6024e;S-e8f8c0;2023-09-30;feature_5;7;45,0;0;
U-a533f2;S-e90e70;2023-02-03;feature_2;7;49,1;0;
U-73424b;S-e90e70;2024-07-15;feature_25;8;62,3;0;
U-c4b443;S-e90e70;2023-08-30;feature_33;11;103,6;2;Beta
U-5eea9b;S-e90e70;2024-06-02;feature_36;10;13,2;0;
U-b71df9;S-e912e6;2024-12-10;feature_25;9;34,5;0;Beta
U-eea0ff;S-e912e6;2024-08-21;feature_20;10;47,2;0;
U-52d859;S-e912e6;2023-08-20;feature_19;7;5,7;1;
U-1527b2;S-e912e6;2024-06-19;feature_38;10;79,7;0;
U-be42d1;S-e912e6;2023-07-05;feature_33;11;46,2;0;
U-3dd5d0;S-e92512;2024-01-18;feature_1;13;107,9;0;
U-997b09;S-e92512;2023-05-04;feature_34;8;2,1;0;
U-1a7ddc;S-e92512;2023-06-25;feature_21;8;38,4;0;
U-2899fd;S-e92512;2024-07-11;feature_8;8;76,8;0;
U-66ad5c;S-e9257d;2024-04-18;feature_29;10;23,3;0;
U-35ef51;S-e9257d;2024-06-30;feature_35;13;3,7;0;
U-b5c083;S-e9257d;2023-09-10;feature_19;11;43,8;0;
U-70951d;S-e9257d;2023-03-25;feature_3;11;96,3;1;
U-fbb3e5;S-e9257d;2023-12-27;feature_29;11;7,3;3;
U-017e19;S-e93577;2024-03-02;feature_30;8;55,9;0;
U-2344ba;S-e93577;2023-05-16;feature_6;14;84,7;2;
U-c6f6ae;S-e93577;2024-05-03;feature_19;12;37,8;0;
U-40785e;S-e93577;2024-02-10;feature_33;11;36,9;1;
U-2664d7;S-e9395e;2024-08-17;feature_38;11;34,1;0;Beta
U-c5692d;S-e958ba;2023-10-31;feature_14;11;68,4;0;
U-2eb660;S-e958ba;2024-07-03;feature_27;8;19,1;1;
U-98c60e;S-e958ba;2024-03-21;feature_2;15;16,8;0;
U-b56e22;S-e958ba;2024-12-06;feature_24;10;48,0;2;
U-f41528;S-e958ba;2024-03-22;feature_35;10;81,0;0;
U-d6b4d8;S-e958ba;2024-09-01;feature_19;10;20,8;0;
U-28deb7;S-e95f57;2023-03-14;feature_30;8;53,7;1;
U-ec3059;S-e964b6;2023-06-11;feature_13;9;18,6;2;
U-31c8f4;S-e964b6;2024-03-14;feature_35;10;22,2;0;
U-186027;S-e964b6;2024-10-09;feature_29;11;81,4;0;
U-6e8ad4;S-e964b6;2023-11-10;feature_37;10;46,0;0;
U-e5b713;S-e964b6;2024-07-29;feature_18;13;117,2;0;Beta
U-7e5d25;S-e9737c;2024-09-18;feature_11;12;41,6;2;
U-9e5aef;S-e9737c;2023-12-17;feature_17;9;53,3;1;
U-802d15;S-e9737c;2024-03-26;feature_7;9;36,8;3;Beta
U-1a4821;S-e977e4;2023-08-24;feature_6;4;29,2;0;
U-f3f9d0;S-e977e4;2024-10-23;feature_34;10;90,7;0;
U-b65616;S-e977e4;2024-10-07;feature_23;11;22,2;2;
U-4ceb50;S-e977e4;2024-03-08;feature_39;9;87,3;0;
U-9b4558;S-e977e4;2023-12-20;feature_29;9;87,5;0;
U-739569;S-e977e4;2024-05-06;feature_19;15;17,0;2;
U-7677bc;S-e97b9f;2024-03-31;feature_25;11;101,9;0;
U-469d66;S-e97b9f;2024-08-01;feature_36;3;18,7;3;
U-0f49bb;S-e97b9f;2024-12-17;feature_31;7;58,3;0;
U-f63f6b;S-e97b9f;2024-12-14;feature_18;9;17,6;1;
U-462fde;S-e98121;2023-02-19;feature_14;11;56,5;0;
U-c5e79a;S-e98121;2024-10-28;feature_32;15;110,3;1;
U-c65213;S-e98121;2024-01-14;feature_21;15;88,3;2;Beta
U-e25dc2;S-e98121;2024-06-13;feature_9;3;2,6;2;
U-8a9ee7;S-e98121;2023-03-06;feature_27;10;35,8;0;Beta
U-b2a231;S-e98121;2024-06-02;feature_25;7;7,8;0;
U-3ad972;S-e98296;2023-06-27;feature_3;11;63,3;1;
U-4b5251;S-e98296;2023-01-08;feature_33;9;30,8;0;
U-fe4484;S-e98296;2023-04-13;feature_21;11;82,0;1;Beta
U-d6e36e;S-e98296;2023-04-06;feature_22;16;79,5;0;
U-11c82c;S-e98296;2023-04-19;feature_10;9;66,8;3;
U-815d89;S-e98296;2024-02-25;feature_31;13;102,5;0;
U-164aea;S-e98d6b;2023-01-11;feature_20;11;20,9;3;
U-48ce71;S-e98d6b;2023-06-24;feature_6;15;69,8;0;
U-40ca04;S-e98d6b;2023-06-13;feature_30;7;51,3;0;
U-f06099;S-e98d6b;2024-12-17;feature_16;8;71,1;1;
U-593f9c;S-e98d6b;2023-05-25;feature_18;12;57,4;0;
U-900110;S-e9a159;2023-03-24;feature_26;12;72,4;0;
U-262388;S-e9a159;2023-10-27;feature_37;8;56,0;0;
U-0a0755;S-e9a159;2024-03-01;feature_11;15;54,0;0;
U-bd0c31;S-e9a159;2024-09-23;feature_32;7;66,4;0;
U-15022e;S-e9a159;2023-02-24;feature_14;13;71,1;0;
U-38e7f8;S-e9a159;2024-05-09;feature_25;8;68,7;0;Beta
U-012d1d;S-e9b437;2023-04-29;feature_13;15;103,8;0;
U-976014;S-e9b437;2024-06-12;feature_6;13;118,1;0;
U-76b0c0;S-e9b437;2023-05-23;feature_24;10;23,0;0;
U-ae48c0;S-e9b437;2023-07-30;feature_37;14;2,1;0;
U-fddc12;S-e9b437;2024-03-03;feature_31;5;28,8;1;
U-601a85;S-e9bcb2;2023-01-06;feature_25;6;52,6;0;
U-a67c72;S-e9bcb2;2023-09-29;feature_13;10;80,2;0;
U-2c40b7;S-e9bcb2;2023-05-25;feature_15;10;10,7;1;
U-61a129;S-e9bcb2;2024-01-08;feature_11;8;20,8;0;
U-ca3261;S-e9bcb2;2024-10-05;feature_34;21;27,0;2;
U-812dcf;S-e9bcb2;2023-06-24;feature_16;14;44,1;1;
U-f80e5a;S-e9bcb2;2023-09-19;feature_12;6;19,6;0;
U-004cb0;S-e9dc6e;2023-10-15;feature_6;5;17,3;0;
U-a86794;S-e9dc6e;2024-04-22;feature_32;6;3,5;0;
U-72afab;S-e9dc6e;2024-03-25;feature_1;6;5,0;0;
U-f3416b;S-e9dc6e;2024-10-25;feature_19;6;52,8;0;
U-84185f;S-e9dc6e;2023-09-27;feature_3;12;94,0;0;
U-a02aa0;S-e9dc6e;2024-02-08;feature_12;12;58,6;0;
U-08353a;S-e9dc6e;2023-11-21;feature_31;7;3,3;1;
U-c653e8;S-e9e03c;2024-01-02;feature_12;6;29,2;1;
U-ff0779;S-e9e03c;2024-01-28;feature_9;12;67,0;0;
U-252cae;S-e9e03c;2024-12-16;feature_11;13;109,2;0;Beta
U-9af340;S-e9e03c;2024-12-20;feature_4;14;4,7;0;
U-d92ed9;S-e9e03c;2024-06-16;feature_26;8;56,8;0;
U-6acd5f;S-ea2c98;2023-12-13;feature_22;8;72,8;0;
U-b77753;S-ea2c98;2023-02-09;feature_35;9;58,5;2;
U-83864b;S-ea2c98;2024-08-23;feature_17;8;62,1;0;
U-15e0e2;S-ea2c98;2023-08-30;feature_12;9;11,6;0;Beta
U-4aa200;S-ea2c98;2023-08-28;feature_33;13;74,8;0;
U-81b9eb;S-ea389c;2024-01-18;feature_5;11;60,3;1;
U-3ad7df;S-ea389c;2023-10-16;feature_34;11;39,6;0;
U-37fd31;S-ea389c;2023-09-29;feature_33;14;56,2;1;
U-c814c6;S-ea389c;2024-01-05;feature_19;6;57,6;0;
U-b177e3;S-ea3c2c;2024-09-16;feature_4;14;68,4;5;
U-7e0f71;S-ea3c2c;2023-12-15;feature_14;7;48,1;2;
U-7763b5;S-ea3c2c;2023-05-16;feature_13;7;47,5;0;
U-740d40;S-ea3c2c;2023-06-01;feature_37;7;47,6;0;
U-7924a4;S-ea3c2c;2023-01-05;feature_38;15;71,5;0;
U-c70491;S-ea3c2c;2024-08-01;feature_35;9;11,1;0;
U-efa80a;S-ea3c2c;2024-06-25;feature_27;9;56,0;0;Beta
U-57f44a;S-ea3d54;2023-05-21;feature_13;6;10,6;0;
U-a186c9;S-ea3d54;2023-08-26;feature_12;8;59,6;0;
U-ace127;S-ea3d54;2023-02-20;feature_36;6;0,9;0;
U-5c3a4b;S-ea3d54;2023-09-14;feature_36;7;16,0;0;
U-e7e081;S-ea3d54;2024-03-15;feature_13;9;34,2;1;
U-eb6b78;S-ea3d54;2024-05-10;feature_7;7;32,3;1;Beta
U-6065cb;S-ea4844;2023-12-24;feature_34;11;65,8;0;
U-22af5b;S-ea4844;2024-04-14;feature_31;8;10,7;0;
U-87106f;S-ea4844;2023-11-17;feature_37;10;34,5;1;Beta
U-a6fbbf;S-ea4844;2023-09-28;feature_36;9;89,3;0;
U-76d772;S-ea5984;2023-01-18;feature_11;11;43,3;1;
U-7a67f0;S-ea5984;2023-05-18;feature_13;17;69,1;1;
U-4fcb00;S-ea5984;2024-05-16;feature_19;8;10,4;1;
U-94f9cf;S-ea5984;2023-07-27;feature_21;6;49,3;0;
U-d55bea;S-ea66df;2024-10-25;feature_13;12;35,0;0;
U-9d1ce6;S-ea66df;2024-12-12;feature_40;13;84,9;0;
U-0e804f;S-ea66df;2024-02-14;feature_15;9;70,5;1;
U-bf3502;S-ea71b5;2024-09-09;feature_14;9;6,3;0;Beta
U-195b65;S-ea71b5;2023-04-05;feature_8;5;11,7;1;
U-aae8c8;S-ea71b5;2023-01-31;feature_21;9;32,4;0;Beta
U-750130;S-ea71b5;2024-08-02;feature_11;11;78,5;0;
U-403b97;S-ea71b5;2023-06-30;feature_39;20;121,3;0;
U-c604b8;S-ea71b5;2023-04-17;feature_24;7;16,0;0;
U-2249b4;S-ea71b5;2024-02-24;feature_26;13;38,1;0;
U-610db3;S-ea71b5;2023-04-28;feature_4;8;42,5;1;
U-3a0ef7;S-ea8479;2023-07-29;feature_20;10;87,3;0;
U-ea0e0f;S-ea8479;2024-04-10;feature_20;15;70,0;0;
U-ba3b8b;S-ea8479;2023-12-25;feature_15;5;6,1;0;
U-bc56d9;S-ea8479;2023-08-27;feature_37;9;42,5;0;
U-3add4f;S-ea8479;2023-02-27;feature_28;4;34,1;0;
U-6f9fc9;S-ea9f08;2023-01-03;feature_36;9;66,8;2;
U-12872b;S-ea9f08;2024-01-06;feature_24;17;129,5;2;
U-7c6acb;S-ea9f08;2023-06-28;feature_33;5;7,7;0;
U-ecc2cf;S-ea9f08;2024-01-12;feature_6;11;5,5;1;
U-cfc1e3;S-ea9f08;2023-04-24;feature_33;8;11,2;0;
U-b9e780;S-ea9f08;2023-05-07;feature_15;10;4,0;2;Beta
U-702edc;S-eaa2c2;2023-09-10;feature_17;10;90,3;0;
U-309e16;S-eaa2c2;2024-04-02;feature_38;13;46,4;2;
U-6c932b;S-eaa2c2;2024-08-21;feature_12;8;7,1;0;
U-079560;S-eaa2c2;2024-06-30;feature_18;8;11,5;1;
U-81d9f4;S-eaa2c2;2024-12-08;feature_20;12;62,4;0;
U-6488cc;S-eaac58;2024-06-27;feature_32;13;124,4;0;
U-438d26;S-eaac58;2024-03-11;feature_16;4;16,3;0;
U-433577;S-eaac58;2023-11-27;feature_30;12;87,8;0;Beta
U-6a284c;S-eaac58;2023-06-27;feature_19;7;34,2;0;
U-a5e83b;S-eabdce;2024-03-02;feature_32;10;37,7;2;
U-159d83;S-eabdce;2024-09-06;feature_12;8;33,2;0;
U-37e991;S-eabdce;2024-06-06;feature_11;9;77,7;0;
U-902af6;S-eabdce;2024-01-24;feature_23;8;47,5;1;
U-46cd1e;S-eabdce;2023-03-10;feature_10;11;16,0;0;
U-6d1163;S-eabdce;2024-01-28;feature_39;14;72,1;0;
U-49a4bd;S-eabdce;2023-05-25;feature_1;7;43,8;0;
U-c98875;S-eabdce;2023-10-21;feature_21;12;93,0;0;
U-b98736;S-eabdce;2024-05-16;feature_29;8;23,6;1;
U-23e1f2;S-eabe72;2024-04-10;feature_17;8;39,6;0;
U-d96291;S-eabe72;2023-06-04;feature_5;13;62,6;2;Beta
U-64e988;S-eabe72;2024-12-09;feature_40;7;56,6;0;
U-6d9cd3;S-eac553;2023-03-21;feature_35;9;20,4;0;
U-b62fe9;S-eac553;2024-05-23;feature_7;4;2,5;0;
U-76e452;S-eac553;2023-07-06;feature_15;7;34,3;2;
U-c79699;S-eac553;2023-11-04;feature_38;11;34,1;1;
U-39d517;S-eadebb;2023-12-21;feature_30;7;63,0;0;Beta
U-fdc5c8;S-eadebb;2024-07-05;feature_10;11;22,4;2;
U-15e937;S-eadebb;2023-09-19;feature_21;9;36,0;0;
U-9e4213;S-eadebb;2024-05-02;feature_11;10;78,7;0;
U-630023;S-eadebb;2023-01-11;feature_3;10;18,7;1;
U-1c2fb3;S-eae773;2023-12-29;feature_4;10;15,3;0;
U-13bddd;S-eae773;2023-05-11;feature_11;13;93,6;0;
U-185517;S-eae773;2024-09-18;feature_24;13;54,4;2;
U-c0692f;S-eae806;2023-05-07;feature_8;9;29,3;0;Beta
U-97f1b8;S-eae806;2023-07-05;feature_19;8;61,6;0;
U-cdf67a;S-eae806;2024-10-29;feature_36;12;30,8;0;
U-e26cd5;S-eae806;2023-08-09;feature_40;6;51,1;1;
U-fcbd22;S-eae806;2023-02-23;feature_12;5;42,0;0;
U-3ee581;S-eae806;2023-09-19;feature_8;6;31,6;0;
U-4cfd56;S-eae806;2023-02-24;feature_5;9;70,8;4;
U-887628;S-eae806;2024-06-22;feature_26;13;6,9;0;
U-b8aad4;S-eaf2e2;2024-06-22;feature_23;10;73,5;2;
U-747b6f;S-eaf2e2;2023-12-08;feature_21;9;43,2;0;Beta
U-ce47ba;S-eaf2e2;2023-04-28;feature_15;12;84,6;2;
U-a9659a;S-eaf2e2;2023-04-19;feature_36;10;80,0;0;
U-6879db;S-eaf2e2;2023-07-31;feature_11;11;12,1;0;
U-768bc9;S-eaf2e2;2023-10-29;feature_2;11;94,2;0;
U-33889c;S-eaf2e2;2024-04-22;feature_12;9;5,4;0;
U-1fff1a;S-eaf2e2;2024-06-13;feature_16;11;49,5;1;Beta
U-8150b5;S-eafea7;2023-03-19;feature_20;9;41,4;0;
U-63c06d;S-eafea7;2023-05-01;feature_36;11;23,7;1;
U-ba79c8;S-eafea7;2023-01-31;feature_37;15;144,5;0;
U-cef4af;S-eafea7;2023-03-18;feature_8;4;33,3;2;
U-e349f8;S-eafea7;2024-02-20;feature_4;12;52,8;1;
U-ce88a4;S-eafea7;2024-02-15;feature_34;12;4,6;2;
U-8026da;S-eb15a1;2024-12-10;feature_27;13;73,2;0;
U-91b2cd;S-eb23dd;2024-12-04;feature_39;12;4,8;0;
U-51f921;S-eb23dd;2023-05-12;feature_1;13;42,7;0;
U-fa7783;S-eb23dd;2024-12-08;feature_10;10;17,2;1;
U-acf933;S-eb23dd;2023-02-12;feature_14;10;95,3;0;
U-8570d3;S-eb23dd;2024-12-05;feature_35;3;16,7;0;
U-d33726;S-eb23dd;2023-05-21;feature_5;8;10,9;0;
U-e3410e;S-eb23dd;2023-05-23;feature_12;11;43,6;1;
U-05a76c;S-eb23dd;2023-05-01;feature_15;8;77,9;0;
U-f8eb3d;S-eb4b0a;2024-09-10;feature_16;7;51,0;2;
U-8d3328;S-eb4b0a;2023-12-20;feature_36;10;79,3;0;
U-006685;S-eb4b0a;2024-10-17;feature_14;12;114,2;0;
U-1111d9;S-eb4b0a;2023-02-08;feature_20;11;27,3;0;
U-f1c374;S-eb4b0a;2024-01-31;feature_8;9;51,3;0;
U-b8f07a;S-eb4b0a;2024-12-29;feature_25;10;14,5;0;
U-7ed152;S-eb84b1;2023-12-09;feature_18;16;20,0;1;
U-f5eb65;S-eb84b1;2024-12-18;feature_35;7;23,0;0;
U-f76b01;S-eb84b1;2024-07-16;feature_33;3;27,0;0;
U-d8c470;S-eb8b81;2023-10-19;feature_32;10;65,0;0;
U-a2bba0;S-eb8b81;2023-07-13;feature_27;12;85,4;0;Beta
U-dd61a0;S-eb8b81;2024-09-09;feature_4;8;35,3;0;
U-a20e3b;S-eb8b81;2024-09-10;feature_1;3;4,5;0;
U-44b239;S-eb8b81;2024-08-22;feature_20;12;101,8;5;
U-98ede9;S-eb8b81;2023-12-15;feature_15;12;84,4;1;
U-0b2ead;S-eb9911;2023-03-21;feature_9;9;55,2;0;
U-df27d1;S-eb9911;2023-05-12;feature_15;7;41,0;1;
U-1ff6b1;S-eb9911;2023-01-15;feature_26;12;89,4;0;
U-dff516;S-eb9911;2023-10-06;feature_10;6;9,5;0;Beta
U-713b40;S-eb9911;2023-10-26;feature_19;9;10,7;0;
U-cf3cce;S-ebbda6;2023-05-15;feature_30;12;66,4;3;
U-ea7798;S-ebbda6;2024-11-09;feature_27;11;52,4;0;
U-23cac2;S-ebbda6;2024-12-14;feature_36;5;6,0;3;
U-f349ae;S-ebbda6;2023-09-03;feature_21;9;0,9;0;
U-6441d8;S-ebbda6;2024-01-19;feature_2;9;73,4;0;
U-e782c1;S-ebe172;2024-01-05;feature_3;7;2,1;3;
U-a8b410;S-ebe172;2023-02-15;feature_4;9;88,1;0;Beta
U-1fda35;S-ebe172;2023-09-16;feature_35;4;36,5;0;
U-797714;S-ebe172;2024-10-09;feature_8;14;116,0;2;
U-0fdc8f;S-ebfbbe;2024-04-06;feature_14;13;25,1;0;
U-fe5c6f;S-ebfbbe;2024-01-29;feature_10;11;70,6;0;
U-47dcc5;S-ebfbbe;2024-06-23;feature_31;12;58,6;2;
U-d7c093;S-ebfbbe;2024-08-10;feature_21;12;115,6;2;Beta
U-1e8a95;S-ebfbbe;2024-01-03;feature_39;8;46,4;0;
U-f5abca;S-ebfbbe;2024-02-04;feature_31;7;16,2;0;
U-28771b;S-ebfbbe;2023-02-01;feature_15;10;44,8;3;
U-3d56aa;S-ec0efa;2023-12-06;feature_22;8;21,1;0;
U-410b42;S-ec0efa;2024-03-23;feature_11;17;161,2;0;
U-9d125f;S-ec0efa;2024-03-30;feature_14;13;49,8;1;
U-c6af64;S-ec0efa;2024-06-23;feature_22;9;64,7;0;
U-dd136f;S-ec0efa;2023-09-13;feature_16;8;36,4;0;
U-6ac546;S-ec242e;2023-06-15;feature_39;12;67,0;0;
U-f53fcc;S-ec242e;2023-07-20;feature_23;14;63,5;2;
U-2bca4b;S-ec41f7;2023-10-17;feature_29;8;33,2;3;
U-3e7679;S-ec41f7;2023-02-28;feature_37;14;26,1;0;
U-4d13b1;S-ec41f7;2024-04-28;feature_10;10;61,0;0;
U-efd591;S-ec41f7;2023-01-20;feature_24;8;51,1;0;
U-b3f0ee;S-ec41f7;2024-09-16;feature_27;10;31,8;1;
U-dec91b;S-ec56f3;2024-12-20;feature_19;11;65,5;0;
U-034b1b;S-ec56f3;2023-05-20;feature_22;12;6,0;0;
U-161a15;S-ec56f3;2024-10-16;feature_20;12;59,2;5;
U-5ecef4;S-ec56f3;2024-10-15;feature_3;5;42,5;0;
U-137023;S-ec56f3;2024-09-26;feature_31;10;44,5;0;
U-dbfaa1;S-ec58ac;2024-03-18;feature_3;8;34,4;1;
U-89fedb;S-ec58ac;2024-11-12;feature_9;4;32,8;2;
U-fb0156;S-ec58ac;2023-05-17;feature_36;15;67,8;0;Beta
U-b10cf1;S-ec58ac;2023-11-01;feature_18;6;25,9;2;
U-0dc451;S-ec58ac;2024-02-15;feature_24;11;20,7;0;
U-28e6c9;S-ec58ac;2024-07-16;feature_4;11;55,4;0;
U-708d27;S-ec690c;2023-08-15;feature_22;8;24,4;2;Beta
U-12fe46;S-ec690c;2023-10-28;feature_15;6;47,1;0;
U-2b8447;S-ec690c;2023-11-18;feature_25;8;30,3;0;
U-e3c657;S-ec690c;2023-01-04;feature_34;10;58,5;0;
U-9bf25f;S-ec690c;2024-06-05;feature_26;13;44,6;2;
U-44164b;S-ec690c;2023-07-26;feature_32;15;38,3;2;
U-e53911;S-ec690c;2023-03-31;feature_37;4;5,9;2;
U-d77a1c;S-ec7c12;2024-12-21;feature_13;8;22,1;0;
U-19926b;S-ec7c12;2024-08-15;feature_17;9;68,0;0;
U-9b2f4e;S-ec7c12;2023-05-14;feature_28;7;50,3;0;
U-1b2d9a;S-ec8b34;2023-10-15;feature_19;10;62,2;1;
U-fff6d0;S-ec8b34;2023-06-24;feature_13;10;66,8;0;Beta
U-e93639;S-ec8b34;2024-01-21;feature_40;10;86,0;0;
U-604e62;S-ecb8d5;2024-09-03;feature_2;8;49,6;1;Beta
U-383621;S-ecb8d5;2023-06-13;feature_22;12;65,0;0;
U-f83c25;S-ecb8d5;2023-05-15;feature_38;6;18,0;0;Beta
U-4d91e5;S-ecb8d5;2023-02-14;feature_21;14;38,5;0;
U-226ffe;S-eccbe0;2023-07-12;feature_3;8;41,9;0;
U-d76a02;S-eccbe0;2024-09-19;feature_36;8;9,9;0;
U-a94cf6;S-eccbe0;2023-05-31;feature_32;16;7,7;1;
U-c93694;S-eccbe0;2023-03-12;feature_3;13;87,5;0;
U-393eba;S-eccbe0;2023-05-13;feature_7;10;17,7;0;
U-506237;S-eccbe0;2024-04-26;feature_9;13;6,5;0;
U-0dd3a6;S-ece5a5;2023-07-17;feature_33;8;57,9;0;
U-d8a6c5;S-ece5a5;2023-04-28;feature_36;8;35,3;0;
U-eab8a5;S-ece5a5;2024-05-18;feature_32;15;41,0;2;
U-7bdb48;S-ecefa1;2023-05-11;feature_13;10;38,0;0;
U-c37a8c;S-ecefa1;2023-05-21;feature_22;11;22,2;0;
U-1a1a5a;S-ecefa1;2023-10-08;feature_37;11;42,0;1;Beta
U-91f050;S-ecefa1;2023-11-28;feature_30;11;75,4;0;
U-e15afe;S-ed1026;2024-06-06;feature_33;11;69,5;0;
U-3c0ebe;S-ed1026;2024-07-21;feature_7;16;104,8;0;
U-04561b;S-ed1eb5;2023-12-30;feature_2;6;12,3;0;
U-cedc3a;S-ed1eb5;2023-10-28;feature_30;5;5,9;0;
U-5326ec;S-ed1eb5;2023-04-06;feature_27;8;45,9;1;
U-a4935a;S-ed2593;2023-09-04;feature_38;11;67,3;0;
U-1f3518;S-ed2593;2024-03-19;feature_24;10;60,8;0;
U-48705d;S-ed2593;2024-07-28;feature_34;12;85,2;0;
U-703053;S-ed2593;2023-10-28;feature_22;9;32,3;1;
U-fa51b4;S-ed2593;2024-07-13;feature_30;12;40,8;0;
U-83174b;S-ed2bb5;2023-04-04;feature_4;8;75,9;0;
U-acf6c9;S-ed2bb5;2023-05-20;feature_24;12;22,2;0;
U-e806e3;S-ed2bb5;2024-10-16;feature_19;10;25,8;2;
U-8c5894;S-ed32c7;2024-08-03;feature_10;10;63,8;0;
U-f86e1c;S-ed32c7;2023-11-14;feature_39;14;100,6;0;
U-915624;S-ed32c7;2023-01-13;feature_16;12;115,6;0;
U-2ccaf0;S-ed4475;2023-01-11;feature_8;11;92,4;1;
U-f3b08b;S-ed4475;2023-04-07;feature_16;5;27,4;2;
U-da10fd;S-ed4475;2023-12-11;feature_29;13;24,9;2;
U-51cbde;S-ed4c45;2024-05-12;feature_16;16;59,2;0;
U-1ac557;S-ed4c45;2024-08-16;feature_6;11;59,8;0;
U-2691aa;S-ed4e09;2023-08-21;feature_36;12;108,8;0;
U-257aa4;S-ed4e09;2023-09-12;feature_37;4;28,8;2;
U-393e0e;S-ed4e09;2024-05-26;feature_4;8;8,5;5;
U-381636;S-ed4e09;2023-04-27;feature_31;9;15,0;1;
U-47029f;S-ed4e09;2024-03-08;feature_10;7;26,8;0;
U-51ad7d;S-ed55d2;2023-11-01;feature_24;13;11,3;0;
U-9ce0e6;S-ed55d2;2024-09-19;feature_35;9;15,0;1;
